AssetId|ClientAssetID|LocationSGcode FROM FAR
1844|LAN9604815|C01600070006047400000
1846|LAN9600608|C01600070005873100000
1846|LAN9600609|C01600070005873000000
1846|LAN9601391|C01600070005872700000
1846|LAN9602262|C01600070005872800000
1847|LAN9604780|C01600070010158000000
1848|LAN9603125|C01600070015552600000
1848|LAN9603126|C01600070015552500000
1848|LAN9603127|C01600070015552400000
1849|LAN9599752|C01600070002812500000
1851|LAN9603124|C01600350000793600000
1852|LAN9600607|C01600350003565100000
2151|LAN9601346|C01600700000157700000
2151|LAN9601347|C01600700000157600000
2151|LAN9601974|C01600700000162100000
2151|LAN9602205|C01600700000160400000
2151|LAN9602207|C01600700000159300000
2151|LAN9602210|C01600700000158500000
2151|LAN9602211|C01600700000158100000
2151|LAN9602852|C01600700000159200000
2151|LAN9603064|C01600700000161900000
2151|LAN9603066|C01600700000161500000
2151|LAN9603067|C01600700000161300000
2151|LAN9603074|C01600700000159800000
2151|LAN9603075|C01600700000158800000
2151|LAN9603077|C01600700000157300000
2151|LAN9603875|C01600700000161700000
2151|LAN9603880|C01600700000160600000
2151|LAN9603881|C01600700000160300000
2151|LAN9603882|C01600700000160200000
2151|LAN9603883|C01600700000160000000
2151|LAN9603884|C01600700000159900000
2151|LAN9603886|C01600700000159500000
2151|LAN9603887|C01600700000159400000
2151|LAN9603891|C01600700000158000000
2151|LAN9603892|C01600700000157900000
2151|LAN9604728|C01600700000161400000
2151|LAN9604729|C01600700000160900000
2151|LAN9604733|C01600700000160100000
2151|LAN9604737|C01600700000158200000
2151|LAN9604739|C01600700000157800000
2151|LAN9604740|C01600700000157400000
2152|LAN9598838|C01600700000286500000
2152|LAN9598839|C01600700000284400000
2152|LAN9598840|C01600700000276800000
2152|LAN9598841|C01600700000276600000
2152|LAN9598842|C01600700000276100000
2152|LAN9599689|C01600700000286400000
2152|LAN9599690|C01600700000286300000
2152|LAN9599691|C01600700000284900000
2152|LAN9599693|C01600700000276700000
2152|LAN9600531|C01600700000432000000
2152|LAN9600532|C01600700000431900000
2152|LAN9600533|C01600700000431800000
2152|LAN9600534|C01600700000374400000
2152|LAN9600537|C01600700000276200000
2152|LAN9601330|C01600700000286700000
2152|LAN9602191|C01600700000464100000
2152|LAN9602193|C01600700000402600000
2152|LAN9602194|C01600700000371200000
2152|LAN9602195|C01600700000285300000
2007|LAN9599734|C01600020000560100000
2007|LAN9599741|C01600020000530900000
2007|LAN9599742|C01600020000530400000
2007|LAN9600578|C01600020000560200000
2007|LAN9600579|C01600020000538200000
2007|LAN9600587|C01600020000537800000
2007|LAN9600590|C01600020000530800000
2007|LAN9600596|C01600020000528500000
2007|LAN9601369|C01600020000560000000
2007|LAN9601371|C01600020000537500000
2007|LAN9601373|C01600020000531300000
2007|LAN9601376|C01600020000530500000
2007|LAN9602233|C01600020000559700000
2007|LAN9602236|C01600020000537700000
2007|LAN9602237|C01600020000531400000
2007|LAN9602242|C01600020000530700000
2007|LAN9602250|C01600020000528400000
2007|LAN9603102|C01600020000559800000
2007|LAN9603106|C01600020000530600000
2007|LAN9603116|C01600020000528300000
2007|LAN9603917|C01600020000530200000
2007|LAN9604765|C01600020000537600000
2007|LAN9604766|C01600020000537300000
2007|LAN9604771|C01600020000531100000
2008|LAN9599736|C01600020001722700000
2010|LAN9598888|C01600020002695400000
2010|LAN9603911|C01600020001360500000
20115|LAN9603318|C06400000000048000137
2013|LAN9599288|C07300020000059700000
2013|LAN9600140|C07300020000059600000
2013|LAN9600946|C07300020000059200000
2013|LAN9601785|C07300020000059300000
2013|LAN9603492|C07300020000065700000
2013|LAN9604323|C07300020000066400000
2013|LAN9604324|C07300020000059500000
20139|LAN9604114|C05400050000298300000
2014|LAN9602752|C04600020000080100000
2015|LAN9598554|C04600020000069400000
20152|LAN9601173|C01600670003114600000
20153|LAN9603098|C01600670002659300000
2016|LAN9602645|C08500010000000500000
2115|LAN9602747|C02000020000056100000
2115|LAN9602748|C02000020000049800000
2115|LAN9602749|C02000020000036000000
2115|LAN9603582|C02000020000033300000
2115|LAN9603584|C02000020000036100000
2115|LAN9604408|C02000020000034300000
2115|LAN9604413|C02000020000034900000
2118|LAN9599286|C06500040000036100000
2118|LAN9602643|C06500040000085200000
2119|LAN9600278|C05800010000009500000
2119|LAN9600279|C05800010000020300000
2119|LAN9603650|C05800010000021500000
2121|LAN9598536|C02000010000188600000
2123|LAN9605087|C01300090000063900000
2125|LAN9598635|C06700100000179500000
2125|LAN9598636|C06700100000179300000
2125|LAN9598637|C06700100000178900000
2125|LAN9599486|C06700100000179700000
2125|LAN9599487|C06700100000179400000
2125|LAN9599488|C06700100000178700000
2125|LAN9599489|C06700100000178600000
2125|LAN9599490|C06700100000178400000
2125|LAN9600323|C06700100000054900000
2125|LAN9601141|C06700100000257000000
2125|LAN9601142|C06700100000179600000
2125|LAN9601143|C06700100000178500000
2125|LAN9602853|C06700100000179100000
2125|LAN9603682|C06700100000179200000
2125|LAN9603683|C06700100000178800000
2125|LAN9604512|C06700100000179000000
2127|LAN9601039|C02000030000003500000
2127|LAN9604407|C02000030000003400000
2130|LAN9599370|C02000030000051800000
2130|LAN9600220|C02000030000052100000
2130|LAN9600221|C02000030000051900000
2130|LAN9601044|C02000030000052300000
2130|LAN9601865|C02000030000052200000
2130|LAN9604412|C02000030000052500000
2131|LAN9599417|C01300100000078600000
2132|LAN9601739|C05100050000009000000
2136|LAN9599299|C01600700000005100000
2137|LAN9602213|C06700040000453000000
2138|LAN9604742|C06700200000071600000
2139|LAN9604741|C06700200000015700000
2140|LAN9598859|C01600700001024900000
2142|LAN9598849|C01600700000259700000
2142|LAN9598850|C01600700000259600000
2142|LAN9598853|C01600700000257700000
2142|LAN9598858|C01600700000244500000
5662|LAN9601101|C05800060000132600000
5663|LAN9601925|C05800060000071000000
5663|LAN9602812|C05800060000000500000
5663|LAN9603644|C05800060000000100000
5663|LAN9604473|C05800060000043900000
5665|LAN9603643|C05800060000104500000
5666|LAN9604423|C04600020000115900000
5668|LAN9604422|C04600080000260800000
5669|LAN9601051|C04600080000176100000
5670|LAN9600226|C04600080000103700000
5671|LAN9602753|C04600080000096600000
5672|LAN9598549|C04600080000177200000
5673|LAN9601871|C04600080000376200000
5680|LAN9604252|C03900080000220300000
5691|LAN9599342|C04600040000036100000
5692|LAN9604375|C04600040000007000000
5694|LAN9600183|C04600040000033100000
5694|LAN9602707|C04600040000033700000
5697|LAN9602935|C01600200000648200000
5702|LAN9604421|C04600080000098500000
5710|LAN9600122|C08500000000047700006
5711|LAN9601757|C08500000000048900001
5716|LAN9599432|C05800010000004100000
5717|LAN9600271|C05800010000006300000
5718|LAN9599431|C05800010000021400000
5718|LAN9600270|C05800010000020700000
5718|LAN9601099|C05800010000020900000
5723|LAN9599065|C05400050000458700000
1757|LAN9598967|C01600190000486800000
1757|LAN9598968|C01600190000485100000
1757|LAN9599520|C01600190000486900000
1757|LAN9600343|C01600190001642100000
1757|LAN9602003|C01600190000485000000
1758|LAN9598630|C01600420000962600000
1758|LAN9598959|C01600420000967400000
1758|LAN9598960|C01600420000965700000
1758|LAN9598961|C01600420000962700000
1758|LAN9598962|C01600420000962300000
1758|LAN9598965|C01600420000963600000
1758|LAN9599478|C01600420000962400000
1758|LAN9599808|C01600420000963300000
1758|LAN9599809|C01600420000963100000
1758|LAN9599812|C01600420000963400000
1758|LAN9600648|C01600420000963700000
1758|LAN9602299|C01600420000965600000
1758|LAN9602846|C01600420000965400000
1758|LAN9603182|C01600420000965200000
1758|LAN9603677|C01600420000962500000
1758|LAN9603982|C01600420000963000000
1758|LAN9604509|C01600420000965300000
1758|LAN9604823|C01600420000962800000
1758|LAN9604824|C01600420000965500000
1758|LAN9604825|C01600420000963500000
1760|LAN9599519|C01600420000421900000
1761|LAN9598958|C01600420000113500000
1761|LAN9604537|C01600420000039600000
1762|LAN9598653|C01600420000591300000
1762|LAN9598654|C01600420000590600000
1762|LAN9598655|C01600420000590500000
1762|LAN9599518|C01600420000591100000
1762|LAN9600337|C01600420000592100000
1762|LAN9600341|C01600420000590300000
1762|LAN9601162|C01600420000591500000
1762|LAN9601164|C01600420000590900000
1762|LAN9601165|C01600420000590200000
1762|LAN9602002|C01600420000591000000
1762|LAN9602872|C01600420000592000000
1762|LAN9602874|C01600420000591200000
1762|LAN9602875|C01600420000590700000
1762|LAN9603698|C01600420000592200000
1762|LAN9603699|C01600420000591400000
1762|LAN9604535|C01600420000592300000
1762|LAN9604536|C01600420000590400000
17621|LAN9598957|C01600110000333100000
1763|LAN9599516|C01600420000707100000
12207|LAN9604873|C01600110000178300000
12354|LAN9601464|C01600770000135900000
12431|LAN9601883|C04600080000762100000
12751|LAN9602458|C07300040000010600000
12891|LAN9599426|C05800000000023900000
13111|LAN9604026|C01600650000404500000
13271|LAN9604871|C06700040000284900000
13331|LAN9604025|C01600450000809200000
13571|LAN9602785|C01100020000035600000
13792|LAN9604022|C01600670001445400000
13811|LAN9601178|C01600660000687800000
1391|LAN9604869|C06700060000011300000
1392|LAN9598999|C01600070001642900000
1393|LAN9604506|C01600600000787200000
1394|LAN9603213|C01600070011045700000
1395|LAN9604017|C01600070011398500000
1396|LAN9604016|C01600070003263500000
1398|LAN9599840|C01600070003754100000
1831|LAN9599781|C01600070005159100000
1831|LAN9603950|C01600070005159000000
1831|LAN9604805|C01600070005730300000
1832|LAN9598910|C01600390000129500000
1832|LAN9598913|C01600390000128800000
1832|LAN9599502|C01600390000275000000
1832|LAN9599503|C01600390000128400000
1832|LAN9599504|C01600390000127700000
1832|LAN9599505|C01600390000127200000
1832|LAN9599776|C01600390000127400000
1832|LAN9600327|C01600390000128500000
1832|LAN9600614|C01600390000128100000
1832|LAN9600620|C01600390000126000000
1832|LAN9601394|C01600390000130100000
1832|LAN9601978|C01600390000129100000
1832|LAN9601979|C01600390000128600000
1832|LAN9601980|C01600390000127100000
1832|LAN9601981|C01600390000126900000
1832|LAN9602267|C01600570000077800000
1832|LAN9602271|C01600390000127000000
1832|LAN9602274|C01600570000103200000
1832|LAN9602859|C01600390000130300000
1832|LAN9602860|C01600390000128700000
1832|LAN9603947|C01600390000127800000
1832|LAN9604517|C01600390000295000000
1832|LAN9604518|C01600390000235600000
1832|LAN9604519|C01600390000129400000
1832|LAN9604797|C01600390000129200000
18321|LAN9603939|C01600020002149400000
1834|LAN9603936|C01600070003262500000
1835|LAN9599761|C01600570000085200000
1835|LAN9602263|C01600070009452500000
1835|LAN9603934|C01600070009610300000
1835|LAN9603935|C01600070009605700000
1835|LAN9604787|C01600070009610100000
1835|LAN9604788|C01600070009452700000
1836|LAN9599760|C01600070007366700000
1837|LAN9598905|C01600070008987000000
1837|LAN9603131|C01600070008986800000
1837|LAN9603929|C01600070009024700000
1839|LAN9598904|C01600280000312400000
1839|LAN9599750|C01600280000403200000
1839|LAN9600610|C01600280000309800000
1839|LAN9604781|C01600280000310000000
18401|LAN9599252|C05500100000021700000
18401|LAN9600097|C05500100000021800000
18401|LAN9600906|C05500100000021900000
18401|LAN9601733|C05500100000021600000
18401|LAN9602606|C05500100000022000000
2093|LAN9603087|C06700150000106100000
2094|LAN9602218|C06700210000127100000
2096|LAN9599491|C06700210000033300000
2096|LAN9600324|C06700230000422900000
2096|LAN9601144|C06700210000033000000
2096|LAN9601145|C06700210000029800000
2096|LAN9604513|C06700230000422800000
2097|LAN9598843|C06700210000087800000
2097|LAN9598844|C06700210000087300000
2097|LAN9598868|C06700210000087100000
2097|LAN9598869|C06700210000605200000
2097|LAN9600538|C06700210000087700000
2097|LAN9601331|C06700210000087400000
2097|LAN9602198|C06700210000087500000
2097|LAN9603063|C06700210000087600000
2097|LAN9603084|C06700210000087200000
2097|LAN9603085|C06700210000087000000
2099|LAN9599484|C06700230000152500000
2099|LAN9600536|C06700230000153400000
2099|LAN9601137|C06700230000576700000
2099|LAN9601138|C06700230000153100000
2099|LAN9601973|C06700230000153200000
2099|LAN9602849|C06700230000153000000
2099|LAN9602850|C06700230001002400000
2099|LAN9602851|C06700230001002300000
2099|LAN9603679|C06700230000154800000
2099|LAN9603681|C06700230000152700000
2099|LAN9604893|C06700230000152600000
2104|LAN9599687|C06700230000330300000
2104|LAN9600535|C06700230000336800000
2104|LAN9603060|C06700230000336700000
2104|LAN9604725|C06700230000336600000
2105|LAN9599483|C06700230001003100000
2106|LAN9603871|C06700230001889200000
2109|LAN9599420|C01300240000000200000
2109|LAN9602798|C01300240000065000000
2111|LAN9602698|C07500050000071100000
2111|LAN9604365|C07500050000074500000
2112|LAN9603538|C07500050000073400000
2114|LAN9601829|C07500050000099300000
2115|LAN9598529|C02000020000033800000
2115|LAN9599366|C02000020000034600000
2115|LAN9600214|C02000020000056300000
2115|LAN9600222|C02000020000034700000
2115|LAN9601041|C02000020000034400000
2115|LAN9601866|C02000020000066000000
2115|LAN9602740|C02000020000034500000
2115|LAN9602741|C02000020000034200000
2533|LAN9601268|C01600190001061400000
2533|LAN9601272|C01600190001043300000
2533|LAN9601273|C01600190001042800000
2533|LAN9601275|C01600190001042500000
2533|LAN9601276|C01600190001042200000
2533|LAN9601277|C01600190001042100000
2533|LAN9601280|C01600190001041500000
2533|LAN9601290|C01600190001038700000
2533|LAN9601293|C01600190001036700000
2533|LAN9601296|C01600190001038200000
2533|LAN9602102|C01600190001063200000
2533|LAN9602103|C01600190001063100000
2533|LAN9602106|C01600190001061700000
2533|LAN9602112|C01600190001042900000
2533|LAN9602116|C01600190001042700000
2533|LAN9602117|C01600190001042000000
2533|LAN9602118|C01600190001041900000
2533|LAN9602120|C01600190001041800000
2533|LAN9602121|C01600190001041100000
2533|LAN9602125|C01600190001038900000
2533|LAN9602126|C01600190001038800000
2533|LAN9602128|C01600190001037200000
2533|LAN9602129|C01600190001036500000
2533|LAN9602131|C01600190001038000000
2533|LAN9602977|C01600190001062300000
2533|LAN9602989|C01600190001043400000
2533|LAN9602990|C01600190001043100000
2533|LAN9602994|C01600190001040900000
2533|LAN9602995|C01600190001040800000
2533|LAN9602996|C01600190001040200000
2533|LAN9602997|C01600190001040100000
2533|LAN9602999|C01600190001039800000
2533|LAN9603003|C01600190001037100000
2533|LAN9603004|C01600190001036900000
2533|LAN9603808|C01600190001060400000
2533|LAN9603818|C01600190001039600000
2533|LAN9603819|C01600190001039400000
2533|LAN9603820|C01600190001039200000
2533|LAN9603823|C01600190001038400000
2533|LAN9603825|C01600190001037300000
2533|LAN9604638|C01600190001062000000
2533|LAN9604639|C01600190001061600000
2533|LAN9604641|C01600190001061300000
2533|LAN9604642|C01600190001061100000
2533|LAN9604645|C01600190001060300000
2533|LAN9604646|C01600190001060200000
2533|LAN9604647|C01600190001060100000
2533|LAN9604648|C01600190001059800000
2533|LAN9604649|C01600190001043000000
2531|LAN9603834|C01600190001242700000
2531|LAN9604669|C01600190001661000000
2532|LAN9600307|C01600190002102400000
2532|LAN9601469|C01600190002102600000
2532|LAN9601470|C01600190002102500000
2533|LAN9598750|C01600190001060000000
2533|LAN9598755|C01600190001043600000
2533|LAN9598758|C01600190001042400000
2533|LAN9598761|C01600190001041600000
2533|LAN9598762|C01600190001041400000
2533|LAN9598763|C01600190001041000000
2533|LAN9598765|C01600190001040600000
2533|LAN9598766|C01600190001040400000
2533|LAN9598768|C01600190001039300000
2533|LAN9598777|C01600190001037700000
2533|LAN9599609|C01600190001062900000
2533|LAN9599610|C01600190001062600000
2533|LAN9599612|C01600190001061800000
2533|LAN9599614|C01600190001060900000
2533|LAN9599617|C01600190001060500000
2533|LAN9599618|C01600190001059900000
2533|LAN9599619|C01600190001059700000
2533|LAN9599624|C01600190001042600000
2533|LAN9599626|C01600190001041300000
2533|LAN9599628|C01600190001040000000
2533|LAN9599632|C01600190001039100000
2533|LAN9599634|C01600190001038500000
2533|LAN9599639|C01600190001037000000
2533|LAN9600443|C01600190001063000000
2533|LAN9600444|C01600190001062800000
2533|LAN9600448|C01600190001061200000
2533|LAN9600449|C01600190001061000000
2533|LAN9600451|C01600190001060700000
2533|LAN9600452|C01600190001060600000
2533|LAN9600454|C01600190001043500000
2533|LAN9600455|C01600190001043200000
2533|LAN9600460|C01600190001041700000
2533|LAN9600461|C01600190001041200000
2533|LAN9600466|C01600190001040700000
2533|LAN9600468|C01600190001039900000
2533|LAN9600469|C01600190001039700000
2533|LAN9600470|C01600190001039500000
2533|LAN9600473|C01600190001038300000
2533|LAN9600474|C01600190001036600000
2533|LAN9600476|C01600190001038100000
2533|LAN9600477|C01600190001037800000
2533|LAN9600478|C01600190001037500000
2533|LAN9601264|C01600190001061900000
2533|LAN9601265|C01600190001061500000
1808|LAN9598645|C01600070009889600000
1808|LAN9600330|C01600070009889700000
1808|LAN9600331|C01600070010333200000
1809|LAN9599510|C01600070009609100000
1809|LAN9600329|C01600070009564300000
1809|LAN9601154|C01600070009565000000
1809|LAN9601991|C01600070009564800000
1809|LAN9602865|C01600070009564900000
1809|LAN9603694|C01600070009565300000
1811|LAN9598940|C01600630003349800000
1813|LAN9598643|C01600070009616900000
1813|LAN9599482|C01600390000034900000
1813|LAN9601153|C01600390000043100000
1813|LAN9601990|C01600390000042300000
1814|LAN9598938|C01600350003227800000
1817|LAN9599785|C01600070005393800000
1817|LAN9601411|C01600070005391500000
1817|LAN9603150|C01600070005393900000
1818|LAN9602863|C01600070015298200000
1819|LAN9600628|C01600650000388600000
1821|LAN9598933|C01600450000239800000
1822|LAN9601152|C01600070009675800000
1822|LAN9601984|C01600070009674000000
1822|LAN9601987|C01600070009675700000
1822|LAN9601988|C01600070009674100000
1822|LAN9602864|C01600070009676100000
1822|LAN9604524|C01600070009674300000
1822|LAN9604525|C01600070009674200000
1829|LAN9598642|C01600070004873300000
1829|LAN9598924|C01600070005749000000
1829|LAN9599506|C01600070004894900000
1829|LAN9601151|C01600070004873000000
1829|LAN9601983|C01600070004873900000
1829|LAN9601986|C01600070004873100000
1829|LAN9602277|C01600070004873200000
1829|LAN9602862|C01600070004873800000
1829|LAN9603689|C01600070004894800000
1829|LAN9603690|C01600070004894700000
1829|LAN9603691|C01600070004874000000
1829|LAN9603692|C01600070004873700000
1829|LAN9604521|C01600070004895000000
1829|LAN9604523|C01600070004873400000
1542|LAN9602313|C06700120000001600000
1542|LAN9603197|C06700120000053900000
1542|LAN9603203|C06700120000001500000
1544|LAN9600667|C01600670000085500000
1546|LAN9604002|C01600670000615600000
1548|LAN9598988|C06700120000107800000
